CODIGO;DESCRIPCION GENERAL;DESCRIPCION DE ELECCION;DESCRIPCION ESPECIFICA;PRECIO
783;FRUTOS SECOS PREMIUM;FRUTOS SECOS EN DOYPACK (CAJA POR 24 UNIDADES);Mix Europeo Premium x 180 Gr. DOYPACK;$ 4.848
784;FRUTOS SECOS PREMIUM;FRUTOS SECOS EN DOYPACK (CAJA POR 24 UNIDADES);Mix Frutos Secos Premium x 180 Gr. DOYPACK;$ 9.442
785;FRUTOS SECOS PREMIUM;FRUTOS SECOS EN DOYPACK (CAJA POR 24 UNIDADES);Mix Deportivo Premium x 180 Gr. DOYPACK;$ 5.184
786;FRUTOS SECOS PREMIUM;FRUTOS SECOS EN DOYPACK (CAJA POR 24 UNIDADES);Mix Vaco Salado Premium x 180 Gr. DOYPACK;$ 3.650
787;FRUTOS SECOS PREMIUM;FRUTOS SECOS EN DOYPACK (CAJA POR 24 UNIDADES);Tomate Seco Deshidratado x 100 Gr. DOYPACK;$ 3.400
272;FRUTOS SECOS PREMIUM;FRUTOS SECOS EN DOYPACK (CAJA POR 24 UNIDADES);Hongos de Pino Deshidratados x 40 Gr. DOYPACK;$ 2.825
158;SNACKS PREMIUM;SNACKS X 1 KG. ZIPLOC (CAJA POR 12 UNIDADES);Mani Crocante Tipo Japones x 1 Kg. ZIPLOC;$ 7.509
159;SNACKS PREMIUM;SNACKS X 1 KG. ZIPLOC (CAJA POR 12 UNIDADES);Mani Repelado Salado x 1 Kg. ZIPLOC;$ 5.496
160;SNACKS PREMIUM;SNACKS X 1 KG. ZIPLOC (CAJA POR 12 UNIDADES);Mani Repelado sin Sal x 1 Kg. ZIPLOC;$ 5.496
825;SNACKS PREMIUM;SNACKS X 1 KG. ZIPLOC (CAJA POR 12 UNIDADES);Mani con Vaina x 1 Kg. ZIPLOC;$ 7.143
1174;SNACKS PREMIUM;SNACKS X 1 KG. ZIPLOC (CAJA POR 12 UNIDADES);Palitos Salados x 500 Gr. ZIPLOC;$ 5.496
788;SNACKS PREMIUM;SNACKS X 1 KG. ZIPLOC (CAJA POR 12 UNIDADES);Choclitos Tostados y Salados x 1 Kg. ZIPLOC;$ 17.666
789;SNACKS PREMIUM;SNACKS X 500 GR. ZIPLOC (CAJA POR 24 UNIDADES);Mani Crocante Tipo Japones x 500 Gr. ZIPLOC;$ 4.447
790;SNACKS PREMIUM;SNACKS X 500 GR. ZIPLOC (CAJA POR 24 UNIDADES);Mani Repelado Salado x 500 Gr. ZIPLOC;$ 3.351
791;SNACKS PREMIUM;SNACKS X 500 GR. ZIPLOC (CAJA POR 24 UNIDADES);Mani Repelado sin Sal x 500 Gr. ZIPLOC;$ 3.351
826;SNACKS PREMIUM;SNACKS X 500 GR. ZIPLOC (CAJA POR 24 UNIDADES);Mani con Vaina x 500 Gr. ZIPLOC;$ 3.351
792;SNACKS PREMIUM;SNACKS X 500 GR. ZIPLOC (CAJA POR 24 UNIDADES);Palitos Salados bolsa x 250 Gr. ZIPLOC;$ 3.285
793;SNACKS PREMIUM;SNACKS X 500 GR. ZIPLOC (CAJA POR 24 UNIDADES);Choclitos Tostados y Salados x 500 Gr. ZIPLOC;$ 10.285
2094;SNACKS PREMIUM;SNACKS X 250 GR. ZIPLOC (CAJA POR 24 UNIDADES);Mani Crocante Tipo Japones x 250 Gr. ZIPLOC;$ 2.896
2095;SNACKS PREMIUM;SNACKS X 250 GR. ZIPLOC (CAJA POR 24 UNIDADES);Mani Repelado Salado x 250 Gr. ZIPLOC;$ 2.144
2096;SNACKS PREMIUM;SNACKS X 250 GR. ZIPLOC (CAJA POR 24 UNIDADES);Mani Repelado sin Sal x 250 Gr. ZIPLOC;$ 2.144
827;SNACKS PREMIUM;SNACKS X 250 GR. ZIPLOC (CAJA POR 24 UNIDADES);Mani con Vaina x 250 Gr. ZIPLOC;$ 2.144
799;SNACKS PREMIUM;SNACKS X 250 GR. ZIPLOC (CAJA POR 24 UNIDADES);Palitos Salados bolsa x 125 Gr. ZIPLOC;$ 1.540
2097;SNACKS PREMIUM;SNACKS X 250 GR. ZIPLOC (CAJA POR 24 UNIDADES);Choclitos Tostados y Salados x 250 Gr. ZIPLOC;$ 5.855
794;SNACKS PREMIUM;SNACKS DOYPACK. (CAJA POR 24 UNIDADES);Mani Crocante Tipo Japones x 180 Gr. DOYPACK;$ 2.537
795;SNACKS PREMIUM;SNACKS DOYPACK. (CAJA POR 24 UNIDADES);Mani Repelado Salado x 180 Gr. DOYPACK;$ 2.129
796;SNACKS PREMIUM;SNACKS DOYPACK. (CAJA POR 24 UNIDADES);Mani Repelado sin Sal x 180 Gr. DOYPACK;$ 2.129
797;SNACKS PREMIUM;SNACKS DOYPACK. (CAJA POR 24 UNIDADES);Palitos Salados bolsa x 90 Gr. DOYPACK;$ 2.115
798;SNACKS PREMIUM;SNACKS DOYPACK. (CAJA POR 24 UNIDADES);Choclitos Tostados y Salados x 120 Gr. DOYPACK;$ 3.985
901;CAFÉ TOSTADO 100% PURO - PREMIUM;CAFÉ EN CAPSULA EN POTE PET X 9 UN. (PACK POR 24 UNIDADES);Café Blend Premium x 9 Capsulas. PET;$ 8.147
903;CAFÉ TOSTADO 100% PURO - PREMIUM;CAFÉ EN CAPSULA EN POTE PET X 20 UN. (PACK POR 15 UNIDADES);Café Blend Premium x 20 Capsulas. PET;$ 17.159
905;CAFÉ TOSTADO 100% PURO - PREMIUM;CAFÉ EN CAPSULA EN POTE PET X 48 UN. (PACK POR 9 UNIDADES);Café Blend Premium x 48 Capsulas. PET;$ 39.370
907;CAFÉ TOSTADO 100% PURO - PREMIUM;CAFÉ EN CAPSULA EN CAJA X 850 UN.;Café Blend Premium x 850 Capsulas. ;$ 636.597
908;CAFÉ TOSTADO 100% PURO - PREMIUM;CAFÉ MOLIDO X 250 GR. (PACK POR 24 UNIDADES);Café Molido Estándar Superior x 250 Gr. DOYPACK;$ 10.540
501;CAFÉ TOSTADO 100% PURO - PREMIUM;CAFÉ MOLIDO X 250 GR. (PACK POR 24 UNIDADES);Café Molido Baru Blend x 250 Gr. DOYPACK;$ 13.995
909;CAFÉ TOSTADO 100% PURO - PREMIUM;CAFÉ MOLIDO X 250 GR. (PACK POR 24 UNIDADES);Café Molido Blend Premium x 250 Gr. DOYPACK;$ 17.826
910;CAFÉ TOSTADO 100% PURO - PREMIUM;CAFÉ MOLIDO X 500 GR. (PACK POR 12 UNIDADES);Café Molido Estándar Superior x 500 Gr. DOYPACK;$ 20.238
502;CAFÉ TOSTADO 100% PURO - PREMIUM;CAFÉ MOLIDO X 500 GR. (PACK POR 12 UNIDADES);Café Molido Baru Blend x 500 Gr. DOYPACK;$ 27.420
911;CAFÉ TOSTADO 100% PURO - PREMIUM;CAFÉ MOLIDO X 500 GR. (PACK POR 12 UNIDADES);Café Molido Blend Premium x 500 Gr. DOYPACK;$ 34.728
912;CAFÉ TOSTADO 100% PURO - PREMIUM;CAFÉ MOLIDO X 1.000 GR. (PACK POR 6 UNIDADES);Café Molido Estándar Superior x 1.000 Gr. PACK;$ 39.464
503;CAFÉ TOSTADO 100% PURO - PREMIUM;CAFÉ MOLIDO X 1.000 GR. (PACK POR 6 UNIDADES);Café Molido Baru Blend x 1.000 Gr. PACK;$ 54.021
913;CAFÉ TOSTADO 100% PURO - PREMIUM;CAFÉ MOLIDO X 1.000 GR. (PACK POR 6 UNIDADES);Café Molido Blend Premium x 1.000 Gr. PACK;$ 68.220
914;CAFÉ TOSTADO 100% PURO - PREMIUM;CAFÉ MOLIDO X 3.000 GR. (PACK POR 2 UNIDADES);Café Molido Estándar Superior x 3.000 Gr. PACK;$ 116.910
504;CAFÉ TOSTADO 100% PURO - PREMIUM;CAFÉ MOLIDO X 3.000 GR. (PACK POR 2 UNIDADES);Café Molido Baru Blend x 3.000 Gr. PACK;$ 159.906
915;CAFÉ TOSTADO 100% PURO - PREMIUM;CAFÉ MOLIDO X 3.000 GR. (PACK POR 2 UNIDADES);Café Molido Blend Premium x 3.000 Gr. PACK;$ 203.110
916;CAFÉ TOSTADO 100% PURO - PREMIUM;CAFÉ MOLIDO X 25 KG. ;Café Molido Estándar Superior x 25 Kg. PACK;$ 966.912
505;CAFÉ TOSTADO 100% PURO - PREMIUM;CAFÉ MOLIDO X 25 KG. ;Café Molido Baru Blend x 25 Kg. PACK;$ 1.316.262
917;CAFÉ TOSTADO 100% PURO - PREMIUM;CAFÉ MOLIDO X 25 KG. ;Café Molido Blend Premium x 25 Kg. PACK;$ 1.683.531
918;CAFÉ TOSTADO 100% PURO - PREMIUM;CAFÉ EN GRANOS X 250 GR. (PACK POR 24 UNIDADES);Café en Granos Estándar Superior x 250 Gr. DOYPACK;$ 10.540
506;CAFÉ TOSTADO 100% PURO - PREMIUM;CAFÉ EN GRANOS X 250 GR. (PACK POR 24 UNIDADES);Café en Granos Baru Blend x 250 Gr. DOYPACK;$ 13.995
919;CAFÉ TOSTADO 100% PURO - PREMIUM;CAFÉ EN GRANOS X 250 GR. (PACK POR 24 UNIDADES);Café en Granos Blend Premium x 250 Gr. DOYPACK;$ 17.826
920;CAFÉ TOSTADO 100% PURO - PREMIUM;CAFÉ EN GRANOS X 500 GR. (PACK POR 12 UNIDADES);Café en Granos Estándar Superior x 500 Gr. DOYPACK;$ 20.238
507;CAFÉ TOSTADO 100% PURO - PREMIUM;CAFÉ EN GRANOS X 500 GR. (PACK POR 12 UNIDADES);Café en Granos Baru Blend x 500 Gr. DOYPACK;$ 27.420
921;CAFÉ TOSTADO 100% PURO - PREMIUM;CAFÉ EN GRANOS X 500 GR. (PACK POR 12 UNIDADES);Café en Granos Blend Premium x 500 Gr. DOYPACK;$ 34.728
922;CAFÉ TOSTADO 100% PURO - PREMIUM;CAFÉ EN GRANOS X 1.000 GR. (PACK POR 6 UNIDADES);Café en Granos Estándar Superior x 1.000 Gr. PACK;$ 39.464
508;CAFÉ TOSTADO 100% PURO - PREMIUM;CAFÉ EN GRANOS X 1.000 GR. (PACK POR 6 UNIDADES);Café en Granos Baru Blend x 1.000 Gr. PACK;$ 54.021
923;CAFÉ TOSTADO 100% PURO - PREMIUM;CAFÉ EN GRANOS X 1.000 GR. (PACK POR 6 UNIDADES);Café en Granos Blend Premium x 1.000 Gr. PACK;$ 68.220
924;CAFÉ TOSTADO 100% PURO - PREMIUM;CAFÉ EN GRANOS X 3.000 GR. (PACK POR 2 UNIDADES);Café en Granos Estándar Superior x 3.000 Gr. PACK;$ 116.910
509;CAFÉ TOSTADO 100% PURO - PREMIUM;CAFÉ EN GRANOS X 3.000 GR. (PACK POR 2 UNIDADES);Café en Granos Baru Blend x 3.000 Gr. PACK;$ 159.906
925;CAFÉ TOSTADO 100% PURO - PREMIUM;CAFÉ EN GRANOS X 3.000 GR. (PACK POR 2 UNIDADES);Café en Granos Blend Premium x 3.000 Gr. PACK;$ 203.110
926;CAFÉ TOSTADO 100% PURO - PREMIUM;CAFÉ EN GRANOS X 25 KG. ;Café en Granos Estándar Superior x 25 Kg. PACK;$ 966.912
510;CAFÉ TOSTADO 100% PURO - PREMIUM;CAFÉ EN GRANOS X 25 KG. ;Café en Granos Baru Blend x 25 Kg. PACK;$ 1.316.262
927;CAFÉ TOSTADO 100% PURO - PREMIUM;CAFÉ EN GRANOS X 25 KG. ;Café en Granos Blend Premium x 25 Kg. PACK;$ 1.683.531
928;CAPSULAS ;;Capsula Compatible Nespresso Aluminio;$ 378
929;CAPSULAS ;;Sello Capsula Compatible Nespresso Aluminio x 1,300 Un.;$ 42
